user_id,timestamp,sentence_index,sentence,label,rating,has_spoiler,book_id,review_id
35cef391b171b4fca45771e508028212,2012-12-29,0,"You see, I was still looking for answers then.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,I still wanted to know why.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"As though somebody was going to answer that for me, as though any answer would be satisfying.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"While the story may not get points for being the first of its kind, it makes up for it in the amazing writing.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"I just loved Sam narraration as she realizes that we never really know how much time we have, as she comes to terms with the possibility that she may never have another tomorrow, another sunny day, a second chance at life beyond Cupid's Day.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,[...]maybe you can afford to wait.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,Maybe for you there's a tomorrow.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Maybe for you there's one thousand tomorrows, or three thousand, or ten, so much time you can bathe in it, roll around in it, let it slide like coins through your fingers.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,So much time you can waste it.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,But for some of us there's only today.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"And the truth is, you never really know.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"My heart broke for this girl because, really, she could be anyone of us.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,Being young we often forget that we are not invincible.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Towards the end Sam grasps that, though she may not be there, the world will keep spinning; her sister will grow up, her friends will go off to their perspective futures, Kent will fall in love again even.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,All these things she'll never have the chance to do again.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"That's a funny thing: you think, when awful things happen, everything else just stops, like you would forget to pee and eat and get thirsty, but it's not really true.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"It's like you and your body are two separate things, like your body is betraying you, chugging on, idiotic and animal, craving water and sandwiches and bathroom breaks while your world falls apart.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,All any of us really have is now.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,Tomorrow is never a guarantee.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Oliver goes one step farther, shedding light on how even the small things may be the ones that make the difference.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,1,"There's a point where Sam realizes if she hadn't gotten in the car then it would have been her best friend and not her,  that while she might not pay the price, somebody has to.",1,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,Oliver lets us discover these tidbits little by little right alongside Sam.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"It amazes me how easy it is for things to change, how easy it is to start off down the same road you always take and wind up somewhere new.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Just one false step, one pause, one detour, and you end up with new friends or a bad reputation or a boyfriend or a breakup.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,It's never occurred to me before; I've never been able to see it.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"And it makes me feel, weirdly, like maybe all of these different possibilities exist at the same time, like each moment we live has a thousand other moments layered underneath it that look different.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,I'm guilty of getting too caught up in my own life; too stressed or too busy to notice the time is flying by me.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,I'm so focused on what comes next I miss some of the greatest moments happening around me.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"How often do we all overlook life happening around us to busy worrying about the things that haven't even happened, yet?",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"I'm guessing it's like that for most things in life--the last kiss, the last laugh, the last cup of coffee, the last sunset, the last time you jump through a sprinkler or eat an ice-cream cone, or stick your tongue out to catch a snowflake.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,You just don't know.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"It's an old idea, the saying live like it's your last.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Yet, so few of us do.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"""Up until then it's a good day--one of the best.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Close to perfect, really, even though nothing special happened at all.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"I guess I've probably had a lot of days like this, but somehow they're never the ones you remember.""",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,"Perhaps you to have a thousands tomorrow's, but you never know... So, don't waste another minute and read Before I Fall.",0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
35cef391b171b4fca45771e508028212,2012-12-29,0,I promise it's worth it.,0,5,True,6482837,62ed1263c7d216986cc419cd4e8a408b
